fossil_id,description,object_name,strat_type,period,taxonomy,url
7088,Fossilised shell remains of the Silurian brachiopod Orbiculoidea sp. found in Ludlow.,Brachiopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Orbiculoidea sp.,https://data.nhm.ac.uk/media/ludlow:G.04576.jpg
7676,"Fossilised piece of a deer's lower left jaw, with teeth, from the Siwalik Hills of India.",Deer; Jaw,Chronostratigraphy,Cenozoic Era,Cervidae,https://data.nhm.ac.uk/media/ludlow:G.09891.jpg
7287,"Fossilised remains of a Devonian acanthodian fish found at Upton Cresset, Bridgnorth.",Fish,Chronostratigraphy,Devonian Period,Acanthodii,https://data.nhm.ac.uk/media/ludlow:G.06663.jpg
6683,"Fossilised remains of a Silurian gastropod Cyclonema corallii. Found by Moore, R.G. and Bell, P. at Whitcliffe, Shropshire.",Gastropod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Cyclonema corallii,https://data.nhm.ac.uk/media/ludlow:G.00197.jpg
7738,"Fossilised remains of phragmacone of the Silurian orthocone cephalopod, Orthoceras bullatum found in Ludlow.",Cephalopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Orthoceras bullatum,https://data.nhm.ac.uk/media/ludlow:G.10122.jpg
7319,"Fossilised shell remains of the Silurian bivalve Nuculites antiquius found at Whitcliffe, Ludlow.",BIVALVE,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Nuculites antiquius,https://data.nhm.ac.uk/media/ludlow:G.06962.jpg
7746,"Fossilised fragment of phragmocone of the Silurian cephalopod, Cyrtoceras sp. found at Hope Dale, Shropshire.",Cephalopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Cyrtoceras sp.,https://data.nhm.ac.uk/media/ludlow:G.10259.jpg
7333,"Fossilised remains of the Silurian trilobite Phacops elliptifrons. Found by Phillips, N.M. at Rubery.",Trilobite,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Phacops elliptifrons,https://data.nhm.ac.uk/media/ludlow:G.07135.jpg
6687,"Slaty Cambrian rock from the Ffestiniog beds situated in Borth. The rock contains the fossilised remains of the Cambrian brachiopod, Lingulella davisii. Brachiopods also highlight the strain that was undergone in the rock as the brachiopods have been stretched lengthways and shortened widthways distorting their original shape.",Brachiopod,"Biostratigraphy, Chronostratigraphy, Lithostratigraphy",Cambrian Period,Lingulella davisii,https://data.nhm.ac.uk/media/ludlow:G.00267.jpg
7774,"Fossilised remains of the Silurian segmented worm Protoscolex lata, found at Church Hill, Leintwardine.",Worm,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Palaeoscolex latus,https://data.nhm.ac.uk/media/ludlow:G.10474a.jpg; https://data.nhm.ac.uk/media/ludlow:G.10474b.jpg
7089,"Fossilised shell remains of the Silurian brachiopod  Orbiculoidea sp.found in the woods above Whitcliffe, Ludlow, Shropshire.",Brachiopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Orbiculoidea sp.,https://data.nhm.ac.uk/media/ludlow:G.04577.jpg
7749,"Fragment of the phragmacone of the Silurian cephalopod, Cyrtoceras laevis.",Cephalopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Cyrtolites laevis,https://data.nhm.ac.uk/media/ludlow:G.10266.jpg
7364,"Fossilised remains of the holdfast, and part of the stem, of the Silurian crinoid, Crotalocrinites rugosus.",Crinoid,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Crotalocrinites rugosus,https://data.nhm.ac.uk/media/ludlow:G.07547a.jpg; https://data.nhm.ac.uk/media/ludlow:G.07547b.jpg
6746,"Fossilised remains of the septal surface of the Silurian cephalopod Leurocycloceras whitcliffense. Found at Whitcliffe, Ludlow.",Cephalopod,Chronostratigraphy,Silurian Period,Leurocycloceras whitcliffense,https://data.nhm.ac.uk/media/ludlow:G.01998.jpg
7786,"A near complete specimen of the Ordovician trilobite, Selenopeltis inermis macropthalmus. The thoracic section is composed of a series of spinose pleurae.",Trilobite,Chronostratigraphy,Ordovician Period,Selenopeltis inermis macropthalmus,https://data.nhm.ac.uk/media/ludlow:G.10594.jpg
7094,"Fossilised shell fragments of Orovician brachiopods Dalmanella Horderleyensis and Harknessella vespertilo found at Acton Scott, Shropshire.",Brachiopod,Chronostratigraphy,Ordovician Period,Dalmanella horderleyensis; Harknessella vespertilio,https://data.nhm.ac.uk/media/ludlow:G.04604.jpg
7795,"Ordovician graptolites preserved in a dark mudstone. Found at Llanfawr Quarry, Llandrindod Wells.",Graptolite,Chronostratigraphy,Ordovician Period,Dicellograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.11167.jpg
7504,Fossilised remains of the Silurian Aganthan fish Tesseraspis sp. found at Little Oxenbold.,Fish,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Tesseraspis sp.,https://data.nhm.ac.uk/media/ludlow:G.08506a.jpg; https://data.nhm.ac.uk/media/ludlow:G.08506b.jpg
6775,Fossilised remains of partial specimen of the Silurian cephalopod Orphidoceras sp.,Cephalopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Ophidioceras sp.,https://data.nhm.ac.uk/media/ludlow:G.02267.jpg
7817,Fossilised remains of thorax and pygidium of the Silurian trilobite Dalmanites myops. Traces of cephalon on underside. Found at Mortimer Forest.,Trilobite,"Biostratigraphy, Chronostratigraphy, Lithostratigraphy",Silurian Period,Dalmanites myops,https://data.nhm.ac.uk/media/ludlow:G.11602.jpg
7130,"Fossilised remains of the Carboniferous plant, Pecopteris plumosa, found at Highley, Shropshire.",Plant,Chronostratigraphy,Carboniferous Period,Pecopteris plumosa,https://data.nhm.ac.uk/media/ludlow:G.04970.jpg
7802,"Fossilised remains of the Ordovician trilobite Didymene cornovica preserved in shale from the Hope shale formation in the llanvirn series. Found at the Shelve inlier, Shropshire.",Trilobite,"Chronostratigraphy, Lithostratigraphy",Ordovician Period,Dindymene cornovica,https://data.nhm.ac.uk/media/ludlow:G.11264.jpg
7517,Fossilised and fragmentary remains of the fish Pteraspis leathensis.,Fish,Chronostratigraphy,Devonian Period,Pteraspis leathensis,https://data.nhm.ac.uk/media/ludlow:G.08565.jpg
6791,Fossilised remains of the pygidium and thorax of Ordovician trilobites found in Montgomery,Trilobite,Chronostratigraphy,Ordovician Period,,https://data.nhm.ac.uk/media/ludlow:G.02501.jpg
7871,"Fossilised remains of the Silurian tabulate coral, Halysites catenularius found at Farley Quarry, Much Wenlock.",CORAL,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Halysites catenularis,https://data.nhm.ac.uk/media/ludlow:G.12014b.jpg; https://data.nhm.ac.uk/media/ludlow:G.12014a.jpg; https://data.nhm.ac.uk/media/ludlow:G.12014c.jpg
7144,"Fossilised remains of the Silurian cephalopod, Leurocycloceras whitcliffense, showing four segments of phragmocone occurring with numerous examples of the articulate brachiopod, Camarotoechia nucula and polyzoan fossils.",Cephalopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Leurocycloceras whitcliffense; Camarotoechia nucula,https://data.nhm.ac.uk/media/ludlow:G.05184a.jpg
7868,"Fossilised remains of the Silurian Stromatoporoid, Stromatopora sp. Found at Farley Quarry, Wenlock Edge",Stromatoporoid,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Stromatopora sp.,https://data.nhm.ac.uk/media/ludlow:G.12006.jpg
7535,"Part of the jaw of the Silurian fish, Acanthodes sp. showing a series of triangular shaped teeth.The underside of the specimen shows an impression of a tapered and ridged spine from the same species",Fish,Chronostratigraphy,Silurian Period,Acanthodia sp.,https://data.nhm.ac.uk/media/ludlow:G.08685.jpg
6797,Fossilised remains of the Ordovician trilobite Ampyx sp.,Trilobite,Chronostratigraphy,Ordovician Period,Ampyx sp.,https://data.nhm.ac.uk/media/ludlow:G.02558.jpg
7886,"Spine of ancanthodian, Silurian fossil fish.",Fish,"Biostratigraphy, Chronostratigraphy",Silurian Period,Acanthodia sp.,https://data.nhm.ac.uk/media/ludlow:G.12046.002.jpg
7175,"Fossilised remains of the interior of phragmocone of the Silurian cephalopod Orthoceras sp. showing the septal divisions. Found at Norbury near Bishops Castle, Shropshire.",Cephalopod,"Biostratigraphy, Chronostratigraphy",Silurian Period,Orthoceras sp.,https://data.nhm.ac.uk/media/ludlow:G.05568.jpg
7873,Fossilised fragments of Silurian graptolites contained in a water-worn nodule. Found in Ludlow area.,Graptolite,"Biostratigraphy, Chronostratigraphy",Silurian Period,Pristiograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.12017b.jpg; https://data.nhm.ac.uk/media/ludlow:G.12017c.jpg
7540,"Fossilised head and part of the scaled body of the Devonian lobe finned lung fish, Dipterus valenciennesi.",Fish,Chronostratigraphy,Devonian Period,Dipterus valenciennesi,https://data.nhm.ac.uk/media/ludlow:G.08712.001.jpg
6808,"Fossilised specimen of the Ordovician trilobite Ogygiocarella corndensis found at Upper Gilwern, Llandrindod Wells",Trilobite,Chronostratigraphy,Ordovician Period,Ogygiocarella corndensis,https://data.nhm.ac.uk/media/ludlow:G.02642.jpg
7922,Fossilised remains of the Silurain brachipod Skenidoides lewisii. Found at Wenlock Edge from the Wenlock Limestone formation.,Brachiopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Skenidoides lewisii,https://data.nhm.ac.uk/media/ludlow:G.12282.jpg; https://data.nhm.ac.uk/media/ludlow:G.12282b.jpg
7387,"Fossilised remains of stem of an Ordovician crinoid. Found near Wistanstow, Shropshire.",Crinoid,Chronostratigraphy,Ordovician Period,,https://data.nhm.ac.uk/media/ludlow:G.07819.002a.jpg; https://data.nhm.ac.uk/media/ludlow:G.07819.002b.jpg
7875,"Fossilised Silurian assemblage with coral fragment Coenites sp.; bryozoan, Stenopora sp.; cricoconarida Tentaculites ornatus; brachiopods  Resserella sp., Rhynchotreta cuneata,  Trigonirhynchia stricklandii, Leptaena sp., (?)Cyrtia sp., Anastrophia deflexa, Amphistrophia funiculata, Howellella elegans and Atrypa reticularis, Leptostrophia filosa;  trilobites  Dalmanites sp., Calymene sp.,  and crinoid columnals  found at Wren's Nest Dudley",Assemblage,"Chronostratigraphy, Lithostratigraphy",Silurian Period,"[None, None, 'Tentaculites ornatus', None, 'Rhynchotreta cuneata', 'Trigonirhynchia stricklandii', 'Leptaena sp.', 'Cyrtia sp.', 'Anastrophia deflexa', 'Amphistrophia funiculata', 'Howellella elegans', 'Atrypa reticularis', 'Leptostrophia filosa', 'Dalmanites sp.', 'Calymene sp.', 'Crinoid']",https://data.nhm.ac.uk/media/ludlow:G.12026.jpg
7545,"Fossilised remains of spine of the Devonian bony jawed Acanthodian fish, Cheiracanthus sp. found at Cadbol.",Fish,Chronostratigraphy,Devonian Period,Cheiracanthus sp.,https://data.nhm.ac.uk/media/ludlow:G.08720a.jpg; https://data.nhm.ac.uk/media/ludlow:G.08720b.jpg
6814,"Fossilised remains of cephalon of the Ordovician trilobite Trinucleus gibbsi from Upper Gilwern, Llandrindnod Wells.",Trilobite,Chronostratigraphy,Ordovician Period,Trinucleus gibbsi,https://data.nhm.ac.uk/media/ludlow:G.02752.jpg
7962,"Fossilised remains of stem of the Carboniferous plant, Lepidodendron sp.",Plant,Chronostratigraphy,Carboniferous Period,Lepidodendron sp.,https://data.nhm.ac.uk/media/ludlow:G.12459.jpg
7391,A broken flint nodule containing a cavity in which the fossilised remains of an indeterminate Cretaceous sponge can be found. The sponge is branching in form and displays numerous pores on its surface.,Sponge,Chronostratigraphy,Cretaceous Period,Porifera,https://data.nhm.ac.uk/media/ludlow:G.07833.jpg
7935,Fossilised remains of an orbicular pinnule from the Carboniferous seed fern Cyclopteris sp. Part and counterpart with G.12318.001,Plant,Chronostratigraphy,Carboniferous Period,Cyclopteris sp,https://data.nhm.ac.uk/media/ludlow:G.12318.002.jpg
7552,"Fossilised remains of the Devonian lobe finned fish, Osteolepis sp. found at Creagan Dubha, Ross & Cromarty",Fish,Chronostratigraphy,Devonian Period,Osteolepis sp.,https://data.nhm.ac.uk/media/ludlow:G.08726.jpg
6841,"Fossilised remains of fragment of the phragmocone of the Silurian orthocone cephalopod, Orthoceras ibex.",Cephalopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Orthoceras ibex,https://data.nhm.ac.uk/media/ludlow:G.03141.jpg
7974,"Fossilised shell valve of the Silurian articulate brachiopod, Kirkidium knightii, showing strong radial ribbing. Found at Onibury, Craven Arms.",Brachiopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Kirkidium knightii,https://data.nhm.ac.uk/media/ludlow:G.12680.jpg
7408,"Fossil of the the shovel shaped headshield of the Silurian Cephalaspid fish, Hemicyclapsis sp. Evidence of fine tubules radiating from the centre of the headshield, towards its outer margins. Fragments of spines may also be observed.",Fish,Chronostratigraphy,Silurian Period,Hemicyclaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.07906.002.jpg
7967,"Fossilised shell remains of the Silurian brachiopod, Leptaena sp. found in Rubery",Brachiopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Leptaena sp.,https://data.nhm.ac.uk/media/ludlow:G.12551.jpg
7565,Fossilised remains of the Ordovician trilobite Ampyx linleyensis found at Nind Quarry.,Trilobite,Chronostratigraphy,Ordovician Period,Ampyx linleyensis,https://data.nhm.ac.uk/media/ludlow:G.08816a.jpg; https://data.nhm.ac.uk/media/ludlow:G.08816b.jpg; https://data.nhm.ac.uk/media/ludlow:G.08816c.jpg
6889,"Fossilised remains of fragments of the Silurian heterostracan fish Cephalaspis sp. found in Sheet Road, Ludlow",Fish,Chronostratigraphy,Silurian Period,Cephalaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.03380.002.jpg
7981,"Fossilised remains of Stigmaria, a section of the root of a Carboniferous lycopsid, found in Shropshire.",Plant,Chronostratigraphy,Carboniferous Period,Stigmaria sp.,https://data.nhm.ac.uk/media/ludlow:G.12803a.jpg; https://data.nhm.ac.uk/media/ludlow:G.12803b.jpg; https://data.nhm.ac.uk/media/ludlow:G.12803c.jpg; https://data.nhm.ac.uk/media/ludlow:G.12803d.jpg
7414,"Fossilised remains of a longitudinally ridged cut water spine of a Silurian, Acanthodian fish. Found at Temeside, Ludlow.",Fish,Chronostratigraphy,Silurian Period,Acanthodia sp.,https://data.nhm.ac.uk/media/ludlow:G.07946.jpg
7990,Fine-grained sandstone showing numerous rainprints on the bedding plane. Found at Grinshill Quarry.,Sandstone,"Chronostratigraphy, Lithostratigraphy",Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.12904.jpg
7583,"Fossilised remains of the Silurian graptolite Pristiograptus tumescens. Found near Aston Pitch, Ludlow.",Graptolite,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Pristiograptus tumescens,https://data.nhm.ac.uk/media/ludlow:G.09002.jpg
6917,"Fossilised footprint of the Triassic reptile, Cheirotherium storetonense in sandstone. Found in Cheshire.",Reptile,Chronostratigraphy,Triassic Period,Cheirotherium storetonense,https://data.nhm.ac.uk/media/ludlow:G.03552.jpg
7416,Fossilised remains of cutwater spine of Carboniferous fish Gyracanthus sp.,Fish,Chronostratigraphy,Carboniferous Period,Gyracanthus sp.,https://data.nhm.ac.uk/media/ludlow:G.07963.jpg
8749,"A series of fossilised Silurian worm burrows with transverse parallel markings. These are thought to represent either sediment back filling or peristaltic burrowing. Found in Grimsby, Ontario.",Trace fossil,Chronostratigraphy,Silurian Period,,https://data.nhm.ac.uk/media/ludlow:G.20274.jpg
7599,Fossilised remains of the Silurian graptolite Pristiograptus sp. found at Guilsfield.,Graptolite,Chronostratigraphy,Silurian Period,Pristiograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.09083.002a.jpg; https://data.nhm.ac.uk/media/ludlow:G.09083.002b.jpg
6965,"Fossilised remains of the head of Silurian eurypterid, slimonia acuminatus, showing the large compound eyes and the small eyes. Found at Lesmahagow.",Eurypterid,Chronostratigraphy,Silurian Period,Slimonia acuminatus,https://data.nhm.ac.uk/media/ludlow:G.03672.jpg
8038,"Sample of Landscape Marble or Cotham Marble, a variety of Rhaetian limestone found near Bristol.",Limestone,Chronostratigraphy,Triassic Period,Limestone,https://data.nhm.ac.uk/media/ludlow:G.13220.jpg
7442,Fossilised remains of dorsal disc of the Devonian heterostracan fish Phialaspis symondsi found at Devil's Hole.,Fish,Chronostratigraphy,Devonian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.08138.jpg
8773,"Single valve of a Tertiary bivalve, Crassatella sulcata.  Found at Barton-on-Sea.",BIVALVE,Chronostratigraphy,Cenozoic Era,Crassatella sulcata,https://data.nhm.ac.uk/media/ludlow:G.20311.jpg
7603,"Fossilised fragment of Silurian graptolite Pristiograptus tumescens. Found at High Vinnals, near Ludlow.",Graptolite,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Pristiograptus tumescens,https://data.nhm.ac.uk/media/ludlow:G.09100.jpg
7027,"Fossilised shell of the Silurian gastropod Bembexia lloydi. Found in Deep Roadside Quarry, Whitcliffe",Gastropod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Bembexia lloydi,https://data.nhm.ac.uk/media/ludlow:G.04015.jpg
8070,"Fossilised shell of Ordovician gastropod Sinuites sp. and trilobite, Flexicalymene sp. Found by Rowlands, M & Norton, J. at Acton Scott, Shropshire.",Gastropod; Trilobite,Chronostratigraphy,Ordovician Period,Sinuites sp.; Flexicalymene sp.,https://data.nhm.ac.uk/media/ludlow:G.13451.jpg
7494,"Fossilised internal mould of ventral plate from the Silurian fish Cyanthaspis banksi, with Onchus spines and gastropods, on reverse of slab.",Fish,Chronostratigraphy,Silurian Period,Cyanthaspis banksi,https://data.nhm.ac.uk/media/ludlow:G.08432a.jpg; https://data.nhm.ac.uk/media/ludlow:G.08432b.jpg
8775,Fossilised shell valve of the Tertiary bivalve Chama squamosa.,BIVALVE,Chronostratigraphy,Cenozoic Era,Chama squamosa,https://data.nhm.ac.uk/media/ludlow:G.20313.jpg
7627,Fossilised remains of the Devonian cephalaspid fish Benneviaspis sp. found at Lower Bromdon near Wheathall.,Fish,Chronostratigraphy,Devonian Period,Benneviaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.09383.001.jpg
7053,Fossilized fragmentary remains of Tesseraspis sp.,Fish,Chronostratigraphy,Devonian Period,Tesseraspis sp.,https://data.nhm.ac.uk/media/ludlow:G.04250.001.jpg
